"","gene_name","fc","qval","pval","logfc","abs_fc"
"668","ALG6",0.397241062758076,0.0215620529448457,0.000155476536341848,-1.33191333311003,1.33191333311003
"669","NDUFA3",0.364058872263809,0.0215620529448457,0.000155357650441834,-1.45775632617976,1.45775632617976
"670","SDHD",3.54379097322724,0.0215620529448457,0.000153901570186799,1.82529351055717,1.82529351055717
"671","PON3",3.57859141736573,0.0215620529448457,0.000153689689138425,1.83939183467647,1.83939183467647
"672","ALG8",0.197086785911154,0.0215620529448457,0.000155153133029828,-2.34309704371917,2.34309704371917
"673","NAT2",10.1380528948888,0.0215620529448457,0.000153228985094511,3.34170869115117,3.34170869115117
"674","LOC107984696",0.256695231632939,0.0214626094755768,0.000151855150265057,-1.96187159820818,1.96187159820818
"675","ISCU",0.272066313198171,0.0211760590520394,0.000149418344719487,-1.87796975936037,1.87796975936037
"676","RPL34P34",0.280911476101631,0.0211044069010948,0.000148504786715353,-1.83181253066971,1.83181253066971
"677","NDUFA3",0.365343514509028,0.0210526279826281,0.000147510715756249,-1.45267449769547,1.45267449769547
"678","NDUFA3",0.354927446660326,0.0210526279826281,0.000146559442527061,-1.49440395207579,1.49440395207579
"679","UBL5",0.350180138610078,0.0210526279826281,0.000146980729947677,-1.51383083504885,1.51383083504885
"680","RPS28",0.257271833044327,0.0210526279826281,0.000146402443387927,-1.95863458010746,1.95863458010746
"681","EMILIN1",3.88979434170183,0.0210526279826281,0.000146709866447825,1.95969388013428,1.95969388013428
"682","RPLP2",0.241073967980858,0.0210526279826281,0.000147733456237198,-2.05245222284604,2.05245222284604
"683","NDUFA3",0.35549279950517,0.0209571404073368,0.000144632587628202,-1.4921077564868,1.4921077564868
"684","RPL34P18",0.28688594276277,0.0209571404073368,0.00014432411096732,-1.80145081623109,1.80145081623109
"685","C4A",0.374370854680917,0.020788095018864,0.000139128026417579,-1.4174599715152,1.4174599715152
